Iteration,Latency/Jitter (ns)
577,-29714
578,9088
579,1404
580,62668
581,-71471
582,50284
583,-70479
584,25349
585,111758
586,-45763
587,-25626
588,-20447
589,42681
590,-47918
591,57537
592,-41396
593,64852
594,-67874
595,-44000
596,31509
597,60333
598,79178
599,-123457
600,91090
601,-57856
602,536965
603,-847929
604,-778710
605,7686
606,2165
607,21862
608,-24734
609,-1061
610,27593
611,27753
612,25779
613,35076
614,-19925
615,-66462
616,38573
617,-47286
618,185044
619,-156739
620,56015
621,-66882
622,12965
623,41278
624,8046
625,-62685
626,-30625
627,24326
628,8637
629,10831
630,-35275
631,90488
632,-84385
633,744539
634,-913359
635,-884346
636,21802
637,-924330
638,-66441
639,29756
640,-22740
641,42109
642,2927
643,98684
644,-887011
645,-184290
646,-64238
647,32251
648,-10939
649,-28913
650,81722
651,37902
652,-109912
653,-26728
654,46117
655,83265
656,-3154
657,-106566
658,37441
659,142916
660,-165545
661,53290
662,-79776
663,-21037
664,66113
665,6714
666,272716
667,-897471
668,-165566
669,-266102
670,86932
671,-11951
672,-73485
673,88746
674,-102007
675,134710
676,-4047
677,-124328
678,46567
679,-924551
680,-54219
681,-74256
682,102371
683,12986
684,-69688
685,-399
686,-58237
687,39684
688,29266
689,-13644
690,36559
691,-25225
692,-29
693,-4216
694,-10889
695,57157
696,42029
697,-84035
698,313191
699,-892772
700,-410068
701,482
702,-44260
703,10591
704,15029
705,-41145
706,27191
707,3538
708,11332
709,15059
710,-7713
711,3578
712,-16880
713,37210
714,-5048
715,-10638
716,-10919
717,105226
718,-43860
719,24397
720,-91117
721,54131
722,39094
723,-87881
724,-12342
725,27792
726,-57856
727,21090
728,13767
729,80360
730,-52205
731,-42086
732,3468
733,712
734,148085
735,-169983
736,23344
737,-12412
738,31429
739,263368
740,-904754
741,-399088
742,44814
743,-28462
744,41838
745,-33160
746,-25676
747,47469
748,-26548
749,-21769
750,31069
751,-28311
752,108211
753,-70490
754,-49500
755,73147
756,-905254
757,-61122
758,-96437
759,32030
760,-22671
761,306469
762,-904403
763,-396012
764,-14165
765,15780
766,-9626
767,-16459
768,27162
769,311929
770,-889686
771,-407062
772,-31156
773,47900
774,-33130
775,-5789
776,-28782
777,43933
778,-37178
779,42070
780,-26458
781,29726
782,26680
783,531435
784,-828353
785,-773059
786,-12201
787,74369
788,50104
789,-923679
790,-166778
791,-17130
792,41117
793,-923859
794,-71702
795,60574
796,-69788
797,83475
798,-101327
799,34946
800,-927456
801,-14305
802,-64147
803,-991
804,55304
805,151362
806,26650
807,-250853
808,-34884
809,51737
810,65793
811,-76039
812,1274
813,-12923
814,9038
815,10891
816,85550
817,237952
818,-893382
819,-318258
820,-134748
821,-39682
822,59822
823,6573
824,-65601
825,33643
826,39094
827,-28031
828,-3946
829,80370
830,-42968
831,-73926
832,44594
833,80992
834,-73074
835,-1822
836,-28842
837,29716
838,707822
839,-886961
840,-879958
841,90178
842,6874
843,20900
844,-63366
845,35407
846,-1241
847,-61372
848,-7593
849,15200
850,-7262
851,75501
852,-17511
853,-51694
854,16803
855,-6441
856,10471
857,88635
858,33192
859,170768
860,-815709
861,-533477
862,32031
863,-22831
864,552
865,59011
866,-43680
867,64240
868,62908
869,-87691
870,9589
871,-10498
872,-4567
873,-25937
874,482
875,33563
876,-28973
877,82745
878,-28081
879,43693
880,-95355
881,44433
882,-27489
883,65192
884,-30014
885,4560
886,-53969
887,-23462
888,17163
889,13286
890,736415
891,-896749
892,-853308
893,-25156
894,37591
895,-14566
896,9098
897,2135
898,-590
899,35878
900,-53608
901,-26137
902,39054
903,-29884
904,74198
905,-26709
906,4289
907,82885
908,-96768
909,-33050
910,35638
911,11773
912,-58337
913,7495
914,12013
915,35257
916,50605
917,-59630
918,39093
919,-55782
920,-17982
921,24006
922,15711
923,-35805
924,43011
925,1875
926,-3625
927,-33891
928,10090
929,40797
930,43392
931,-87441
932,115586
933,-99814
934,47990
935,-65700
936,12835
937,121617
938,-130410
939,102932
940,-106236
941,-6380
942,30748
943,10211
944,-37408
945,110626
946,-36807
947,-75920
948,42430
949,-38309
950,-34222
951,13526
952,7986
953,-17552
954,72044
955,-922787
956,-103921
957,-6751
958,-20036
959,47389
960,-21859
961,33934
962,240656
963,-902340
964,-380923
965,4589
966,5010
967,-26036
968,4399
969,-7492
970,17273
971,93875
972,-65509
973,-10078
974,3107
975,-2193
976,59511
977,-15868
978,114653
979,-193697
980,3057
981,83186
982,-85617
983,38122
984,-924951
985,-69868
986,3307
987,26530
988,13997
989,-64629
990,-37418
991,35067
992,68728
993,-65840
994,11092
995,-19805
996,36569
997,79959
998,-99903
999,-20627
1000,-6911
1001,-34563
1002,51597
1003,55384
1004,-41896
1005,-18763
1006,-23653
1007,2126
1008,107841
1009,-79496
1010,-12311
1011,22333
1012,20970
1013,20590
1014,-90937
1015,40907
1016,-47577
1017,32722
1018,-1221
1019,142556
1020,-143194
1021,33343
1022,-62995
1023,11062
1024,1504
1025,2175
1026,187448
1027,-142873
1028,-5068
1029,24256
1030,-69147
1031,26691
1032,-20457
1033,-25986
1034,32411
1035,27212
1036,1103
1037,-36636
1038,14999
1039,4400
1040,-34312
1041,35326
1042,37601
1043,-929620
1044,-84174
1045,47098
1046,-15277
1047,-37799
1048,76153
1049,-81650
1050,-23512
1051,56256
1052,-906858
1053,-104452
1054,-58166
1055,-4266
1056,4700
1057,-1061
1058,51316
1059,-18964
1060,-2393
1061,116306
1062,-111806
1063,-21399
1064,-25115
1065,21512
1066,63999
1067,-50322
1068,227352
1069,-243229
1070,41388
1071,-921414
1072,-113289
1073,15169
1074,158605
1075,-167158
1076,20259
1077,24827
1078,-46646
1079,2235
1080,-3445
1081,54533
1082,-14386
1083,-59039
1084,54341
1085,-6862
1086,-40233
1087,304756
1088,-893152
1089,-428342
1090,44594
1091,33123
1092,-8875
1093,-59208
1094,16221
1095,-32919
1096,37921
1097,-12833
1098,6032
1099,41528
1100,-40073
1101,79388
1102,-57024
1103,-5649
1104,-19415
1105,89858
1106,23615
1107,-56403
1108,-108901
1109,64741
1110,-3005
1111,-22331
1112,11021
1113,-11520
1114,-22781
1115,42860
1116,-24124
1117,42661
1118,5982
1119,-32078
1120,17644
1121,16401
1122,4639
1123,-18794
1124,27573
1125,-37058
1126,5201
1127,47409
1128,598309
1129,-870370
1130,-838882
1131,46999
1132,-925242
1133,-70158
1134,-50713
1135,15389
1136,1244
1137,32261
1138,4160
1139,32982
1140,-80197
1141,52128
1142,2836
1143,6443
1144,-34462
1145,87393
1146,-10819
1147,-149
1148,-49871
1149,-36877
1150,-9005
1151,56977
1152,-36517
1153,16462
1154,-40825
1155,28584
1156,21852
1157,-1171
1158,26470
1159,-23523
1160,322989
1161,-890608
1162,-498341
1163,12975
1164,20409
1165,101890
1166,-39512
1167,1604
1168,-94103
1169,128740
1170,-97590
1171,122108
1172,15029
1173,-12041
1174,-151890
1175,170947
1176,-101536
1177,67206
1178,-102970
1179,-32289
1180,47570
1181,-920993
1182,32491
1183,-106186
1184,32352
1185,41418
1186,36880
1187,-878275
1188,-256824
1189,241188
1190,-260661
1191,-4767
1192,146011
1193,-893362
1194,-120362
1195,-86989
1196,8256
1197,-32278
1198,-179
1199,-13133
1200,24828
1201,7475
1202,-20627
1203,47849
1204,284898
1205,-294164
1206,70833
1207,-913480
1208,-128516
1209,-69808
1210,-22761
1211,70702
1212,266675
1213,-279135
1214,-7863
1215,12013
1216,-40764
1217,52078
1218,140962
1219,-883775
1220,-320522
1221,-7883
1222,202055
1223,-794139
1224,-370986
1225,-9326
1226,42821
1227,45546
1228,-84576
1229,16591
1230,120825
1231,-129960
1232,-16990
1233,29166
1234,-21960
1235,15389
1236,6534
1237,-8855
1238,28123
1239,-6451
1240,119853
1241,-131933
1242,194462
1243,-136922
1244,-33351
1245,37351
1246,-80658
1247,592358
1248,-844642
1249,-802134
1250,36198
1251,-19645
1252,74239
1253,-1682
1254,-59049
1255,35266
1256,33043
1257,-46495
1258,5822
1259,58900
1260,-63666
1261,-4928
1262,-3235
1263,6713
1264,302731
1265,-287120
1266,-37718
1267,5491
1268,104715
1269,-22250
1270,-66261
1271,50124
1272,-70198
1273,42991
1274,88395
1275,-145278
1276,113992
1277,-853870
1278,-246666
1279,579304
1280,-881581
1281,-644451
1282,83646
1283,-135209
1284,-3094
1285,26881
1286,-27660
1287,29256
1288,10080
1289,-22631
1290,74600
1291,-78154
1292,-349
1293,26340
1294,210050
1295,-208155
1296,14538
1297,19587
1298,47829
1299,-76671
1300,-17411
1301,27512
1302,96720
1303,-136181
1304,-6611
1305,49203
1306,209068
1307,-915363
1308,-275479
1309,-85256
1310,50044
1311,-15047
1312,-18814
1313,41027
1314,-74718
1315,85609
1316,43382
1317,-63967
1318,-24374
1319,27272
1320,-37508
1321,24296
1322,-10618
1323,-23883
1324,49162
1325,22853
1326,-21879
1327,-53798
1328,28243
1329,144138
1330,-109762
1331,-61303
1332,44202
1333,88284
1334,-105223
1335,-5158
1336,17864
1337,-40604
1338,85249
1339,-792917
1340,-288833
1341,15079
1342,-7653
1343,-399
1344,-19154
1345,58119
1346,-15658
1347,6944
1348,-37218
1349,32622
1350,57538
1351,46547
1352,-895637
1353,188791
1354,-892220
1355,-572949
1356,20609
1357,19858
1358,-51133
1359,7245
1360,147234
1361,-105664
1362,26640
1363,-13183
1364,60644
1365,-112868
1366,97923
1367,11362
1368,-68686
1369,-30185
1370,-19244
1371,48381
1372,17654
1373,-27049
1374,26170
1375,-5389
1376,-16840
1377,99535
1378,-78494
1379,-19845
1380,72606
1381,-52336
1382,-19785
1383,5932
1384,9710
1385,7795
1386,-7553
1387,29997
1388,-37088
1389,7135
1390,-33120
1391,55965
1392,-10268
1393,14348
1394,-30164
1395,-2223
1396,-2173
1397,-2344
1398,-4537
1399,-4527
1400,35327
1401,-52315
1402,128930
1403,-102138
1404,263690
1405,-889365
1406,-410459
1407,30448
1408,-35144
1409,87243
1410,-19164
1411,80160
1412,-30365
1413,-72232
1414,70482
1415,-64879
1416,11262
1417,-22801
1418,-2042
1419,10150
1420,24467
1421,7635
1422,-51774
1423,-15758
1424,14047
1425,28835
1426,-924981
1427,-113038
1428,1895
1429,63239
1430,-55311
1431,-7022
1432,30227
1433,33372
1434,-44682
1435,48311
1436,-2023
1437,-69808
1438,22002
1439,-50923
1440,17494
1441,87493
1442,22112
1443,-103070
1444,12234
1445,-219
1446,291712
1447,-854331
1448,-450082
1449,6964
1450,37170
1451,-13103
1452,-33971
1453,89857
1454,-54270
1455,35938
1456,47610
1457,-85497
1458,-12813
1459,-3936
1460,-3746
1461,-12231
1462,35026
1463,-24835
1464,10431
1465,29656
1466,-20036
1467,9068
1468,63729
1469,-65981
1470,-21969
1471,25999
1472,-10328
1473,-6060
1474,-19224
1475,84337
1476,-84936
1477,15801
1478,86762
1479,-82081
1480,37681
1481,-58327
1482,9078
1483,105486
1484,-78554
1485,39895
1486,-923539
1487,-125481
1488,16221
1489,2696
1490,21772
1491,-14937
1492,-27009
1493,-37077
1494,22833
1495,83616
1496,-60490
1497,20158
1498,-7232
1499,46297
1500,-103189
1501,14488
1502,-28722
1503,34094
1504,38021
1505,-13323
1506,-19455
1507,2065
1508,273338
1509,-882513
1510,-445845
1511,42219
1512,-891970
1513,-125751
1514,19026
1515,65493
1516,-80909
1517,9378
1518,10361
1519,24036
1520,2556
1521,51146
1522,-80859
1523,20789
1524,-11200
1525,6052
1526,-1352
1527,8717
1528,-6952
1529,-1462
1530,265814
1531,-901047
1532,-384661
1533,149708
1534,-161447
1535,-15819
1536,-13735
1537,37371
1538,108913
1539,-96788
1540,39094
1541,-38871
1542,158104
1543,-152261
1544,-4176
1545,-14346
1546,26952
1547,40065
1548,-39872
1549,15690
1550,-36526
1551,-1061
1552,69691
1553,-64669
1554,24205
1555,-26328
1556,15390
1557,10901
1558,20208
1559,-429
1560,11943
1561,-52326
1562,-12031
1563,58479
1564,-53548
1565,14809
1566,-27821
1567,39905
1568,-16129
1569,-32609
1570,113131
1571,225258
1572,-903281
1573,-457315
1574,38072
1575,31910
1576,-73946
1577,21200
1578,-31998
1579,28985
1580,47258
1581,1313
1582,-11760
1583,134310
1584,-908931
1585,-274798
1586,13596
1587,14789
1588,74459
1589,133178
1590,-213614
1591,55273
1592,-46305
1593,48722
1594,-917117
1595,-91177
1596,-25305
1597,32151
1598,-922938
1599,-150427
1600,119433
1601,-70700
1602,-21288
1603,39214
1604,-817712
1605,-198356
1606,25869
1607,-809497
1608,-207252
1609,-2153
1610,28674
1611,-66552
1612,-36026
1613,69741
1614,37581
1615,-54460
1616,30809
1617,-72704
1618,89267
1619,73287
1620,-139106
1621,-9286
1622,170437
1623,-113108
1624,-5228
1625,-35485
1626,23245
1627,308202
1628,-916095
1629,-246976
1630,-172098
1631,87063
1632,-90577
1633,-20768
1634,-1531
1635,110165
1636,-73124
1637,31851
1638,-42498
1639,46147
1640,-57956
1641,39044
1642,-938386
1643,-45423
1644,-56824
1645,35136
1646,-14766
1647,55835
1648,77485
1649,-124039
1650,192026
1651,-209657
1652,7034
1653,16061
1654,25539
1655,-924390
1656,3217
1657,-105494
1658,-29333
1659,20669
1660,6183
1661,-32769
1662,27452
1663,34225
1664,-41546
1665,31280
1666,-33541
1667,-4377
1668,48902
1669,-890998
1670,-14305
1671,-134989
1672,11763
1673,-47096
1674,24266
1675,56806
1676,-25587
1677,-3315
1678,18255
1679,-14766
1680,98012
1681,-892181
1682,71925
1683,-871382
1684,-432289
1685,39024
1686,-51584
1687,-27560
1688,42861
1689,-30315
1690,30167
1691,-39372
1692,41518
1693,25879
1694,-8474
1695,26149
1696,-22811
1697,79127
1698,-113219
1699,12284
1700,168333
1701,-128927
1702,165438
1703,-245774
1704,122057
1705,-884076
1706,-111655
1707,45726
1708,-138115
1709,2285
1710,122
1711,54542
1712,-95305
1713,55103
1714,257097
1715,-794109
1716,-529990
1717,137546
1718,-116695
1719,57698
1720,-66161
1721,23204
1722,4660
1723,69079
1724,-65861
1725,-36747
1726,24006
1727,81171
1728,-97209
1729,128008
1730,-122936
1731,-2343
1732,-15227
1733,35117
1734,-18012
1735,21691
1736,15350
1737,-6250
1738,141212
1739,-136963
1740,95729
1741,-120542
1742,13196
1743,15580
1744,502
1745,-7232
1746,-55531
1747,93955
1748,-87942
1749,65382
1750,-75108
1751,29617
1752,-22230
1753,27021
1754,-24354
1755,115195
1756,-96978
1757,15921
1758,552
1759,3959
1760,-8224
1761,36509
1762,-30255
1763,140101
1764,-110423
1765,272095
1766,-897049
1767,-329459
1768,-37247
1769,-70539
1770,119572
1771,-140719
1772,6093
1773,17533
1774,3928
1775,11262
1776,29696
1777,-9476
1778,34114
1779,-52295
1780,57628
1781,-936743
1782,-125802
1783,37029
1784,81422
1785,-104402
1786,3798
1787,24898
1788,-893102
1789,-183168
1790,43462
1791,-775404
1792,-221158
1793,-30536
1794,44904
1795,33554
1796,60092
1797,-79495
1798,-81680
1799,27833
1800,-923348
1801,-7623
1802,-53979
1803,48271
1804,-95636
1805,24116
1806,35928
1807,4490
1808,-22050
1809,14327
1810,68448
1811,-76931
1812,90229
1813,7074
1814,-114050
1815,5342
1816,46186
1817,54091
1818,110255
1819,23124
1820,-241456
1821,35858
1822,-40473
1823,22322
1824,101368
1825,-65000
1826,-46756
1827,265422
1828,-880448
1829,-369493
1830,17754
1831,-20356
1832,44664
1833,65302
1834,-121854
1835,-25746
1836,48481
1837,-31477
1838,-13073
1839,-31527
1840,47179
1841,-922707
1842,263690
1843,-893834
1844,-451515
1845,33092
1846,-37068
1847,3678
1848,4178
1849,-11230
1850,39484
1851,-24294
1852,45756
1853,12134
1854,5571
1855,-39943
1856,48321
1857,23645
1858,17684
1859,18956
1860,-103480
1861,-17170
1862,-46184
1863,358104
1864,-868998
1865,-380513
1866,-119991
1867,19057
1868,-12462
1869,25529
1870,-777508
1871,-147442
1872,-24694
1873,-34563
1874,-2163
1875,151472
1876,-199138
1877,40867
1878,29495
1879,52188
1880,-933678
1881,3438
1882,-138245
1883,17133
1884,6543
1885,4450
1886,-259
1887,-56684
1888,101299
1889,-929510
1890,-156319
1891,8156
1892,18936
1893,1203
1894,24928
1895,-29594
1896,247660
1897,-239302
1898,29416
1899,-20947
1900,-24584
1901,-14095
1902,90338
1903,-106837
1904,492
1905,60063
1906,-926985
1907,-96798
1908,256587
1909,-818374
1910,-441155
1911,-24434
1912,-6120
1913,-13143
1914,-800
1915,43752
1916,196225
1917,-922737
1918,-333176
1919,142174
1920,-873115
1921,-247477
1922,87753
1923,-88061
1924,20719
1925,-13083
1926,38492
1927,-34082
1928,12986
1929,9188
1930,28284
1931,230899
1932,-892200
1933,-413965
1934,104154
1935,-50262
1936,-45753
1937,29516
1938,-18042
1939,14919
1940,49493
1941,53380
1942,-90216
1943,16843
1944,-27219
1945,-27139
1946,71894
1947,-915855
1948,13837
1949,-132364
1950,10260
1951,16131
1952,-34021
1953,-28862
1954,3077
1955,27963
1956,31710
1957,-24815
1958,-13744
1959,7485
1960,24626
1961,-58027
1962,43712
1963,-26388
1964,27231
1965,265253
1966,-310674
1967,-15808
1968,76253
1969,65072
