Iteration,Latency/Jitter (ns)
556,-982658
557,-23390
558,-25724
559,23699
560,-980313
561,-27728
562,20573
563,-982036
564,-24643
565,-24453
566,21935
567,-982457
568,-24903
569,-22939
570,21966
571,-980724
572,-25894
573,19360
574,-981986
575,-23770
576,-23129
577,20653
578,-982487
579,-25835
580,-23149
581,22276
582,-980604
583,-27928
584,22136
585,-981966
586,-26035
587,-23340
588,21785
589,-982267
590,-25865
591,21505
592,-982628
593,-24963
594,-22919
595,22326
596,-982117
597,-25874
598,20793
599,-982677
600,-22268
601,-23851
602,20673
603,-981996
604,-24572
605,-22698
606,20002
607,-981896
608,-26015
609,22797
610,-982557
611,-26606
612,-24352
613,22267
614,-982678
615,-25373
616,22406
617,-982187
618,-25655
619,-23169
620,21034
621,-982207
622,-24993
623,-23300
624,22046
625,-982457
626,-25945
627,24250
628,-965355
629,-22128
630,-44590
631,20553
632,-981545
633,-25083
634,21154
635,-982026
636,-25715
637,-22508
638,20994
639,-981946
640,-24913
641,-23951
642,20974
643,-982086
644,-25043
645,21855
646,-982096
647,-25264
648,-23219
649,20883
650,-982036
651,-22568
652,18689
653,-981866
654,-25844
655,-23160
656,20884
657,-982106
658,-23290
659,-25414
660,21915
661,-982036
662,-24892
663,21274
664,-981806
665,-24582
666,-24693
667,21424
668,-982026
669,-25584
670,21615
671,-982096
672,-25144
673,-23911
674,21584
675,-980384
676,-26717
677,-23019
678,20704
679,-981996
680,-24723
681,21555
682,-982106
683,-25525
684,-22870
685,21144
686,-981866
687,-25654
688,22225
689,-980935
690,-26737
691,-23740
692,21154
693,-982006
694,-25334
695,-24152
696,26834
697,-979882
698,-24552
699,14341
700,-982136
701,-24522
702,-23019
703,19621
704,-982006
705,-25153
706,-23611
707,21235
708,-982587
709,-24983
710,21033
711,-982617
712,-24862
713,-21136
714,20272
715,-982097
716,-26516
717,23018
718,-980934
719,-26256
720,-22899
721,20082
722,-981826
723,-25364
724,-23951
725,21685
726,-982607
727,-25925
728,22507
729,-982407
730,-25524
731,-22519
732,20563
733,-982397
734,-23830
735,-22208
736,19721
737,-982598
738,-25784
739,22326
740,-982537
741,-26065
742,-20464
743,20503
744,-980413
745,-27679
746,21936
747,-980724
748,-25674
749,-25253
750,22136
751,-982637
752,-25625
753,22517
754,-981896
755,-25975
756,-24812
757,22166
758,-982608
759,-24453
760,-23521
761,21906
762,-982487
763,-17329
764,17758
765,-981966
766,-10536
767,-40933
768,20874
769,-981906
770,-26326
771,21514
772,-982697
773,-23761
774,-24732
775,22947
776,-982467
777,-23800
778,-24622
779,20903
780,-981865
781,-26206
782,21224
783,-982597
784,-23761
785,-18440
786,16164
787,-982037
788,-25904
789,22306
790,-980533
791,-26797
792,-24241
793,21815
794,-981946
795,-25273
796,-24212
797,22607
798,-982106
799,-25494
800,21765
801,-981936
802,-25444
803,-24061
804,21835
805,-982066
806,-24462
807,19862
808,-981986
809,-25083
810,-22839
811,20403
812,-981836
813,-23580
814,-24592
815,21725
816,-982036
817,-25604
818,21464
819,-982056
820,-25364
821,-23400
822,21725
823,-982146
824,-24963
825,-24512
826,22106
827,-982086
828,-24753
829,20733
830,-982066
831,-25534
832,-23790
833,21785
834,-982627
835,-13201
836,11676
837,-980173
838,-28730
839,-23841
840,21885
841,-982137
842,-23289
843,-25624
844,21184
845,-982637
846,-25925
847,22917
848,-982567
849,-24662
850,-23410
851,26945
852,-982036
853,-31425
854,21004
855,-982547
856,-24793
857,-23821
858,24581
859,-980133
860,-29361
861,-22969
862,20523
863,-981956
864,-26296
865,22988
866,-982116
867,-26135
868,-22639
869,20743
870,-982577
871,-24732
872,-22007
873,21765
874,-981976
875,-26887
876,21104
877,-982006
878,-25413
879,-24112
880,22937
881,-981275
882,-23570
883,18779
884,-981716
885,-25494
886,-24191
887,21896
888,-982247
889,-26336
890,22686
891,-982607
892,-25614
893,-22969
894,21625
895,-982137
896,-24351
897,-23711
898,21304
899,-982627
900,-26435
901,22676
902,-982086
903,-25754
904,-2721
905,29790
906,-35011
907,19861
908,-982577
909,-24251
910,-23721
911,21745
912,-982647
913,-24883
914,-23199
915,21425
916,-982567
917,-25534
918,26484
919,-982738
920,-28490
921,-24803
922,22216
923,-981565
924,-26075
925,21755
926,-981956
927,-22869
928,-25113
929,21224
930,-982086
931,-25925
932,-22688
933,20512
934,-982597
935,-25373
936,22126
937,-982106
938,-25294
939,-23370
940,21715
941,-982647
942,-25704
943,22777
944,-982177
945,-25765
946,-23871
947,21886
948,-982487
949,-25404
950,-20484
951,18579
952,-975403
953,-30764
954,21284
955,-982126
956,-22298
957,-26526
958,21885
959,-981916
960,-26345
961,-11839
962,10153
963,-982066
964,-25484
965,20733
966,-982557
967,-25113
968,-22428
969,20833
970,-982076
971,-25313
972,22837
973,-982056
974,-24242
975,-23570
976,19370
977,-981795
978,-25594
979,-23049
980,21344
981,-982587
982,-24652
983,20823
984,-981916
985,-24993
986,-22919
987,20884
988,-982067
989,-24943
990,-20164
991,18389
992,-982517
993,-25654
994,22236
995,-982618
996,-21396
997,-26956
998,21214
999,-981906
1000,-26035
1001,21425
1002,-982287
1003,-25844
1004,-22528
1005,21164
1006,-982407
1007,-22088
1008,19040
1009,-982387
1010,-25113
1011,-24182
1012,22517
1013,-982167
1014,-24932
1015,-23661
1016,21175
1017,-975825
1018,-25714
1019,17537
1020,-978950
1021,-30083
1022,-23670
1023,21675
1024,-981886
1025,-25664
1026,22837
1027,-980533
1028,-26957
1029,-24833
1030,21825
1031,-982117
1032,-25002
1033,-22799
1034,20222
1035,-982026
1036,-25343
1037,21554
1038,-982056
1039,-24842
1040,-24502
1041,24761
1042,-980003
1043,-30022
1044,21715
1045,-982116
1046,-25464
1047,-23931
1048,22887
1049,-982077
1050,-26325
1051,-22939
1052,20844
1053,-982147
1054,-25123
1055,20192
1056,-982056
1057,-24382
1058,-22759
1059,21515
1060,-982036
1061,-25694
1062,21134
1063,-981846
1064,-25193
1065,-21527
1066,20122
1067,-981956
1068,-25614
1069,-24332
1070,22326
1071,-982046
1072,-25404
1073,20213
1074,-982157
1075,-24241
1076,-23260
1077,21084
1078,-982187
1079,-24572
1080,21155
1081,-982177
1082,-25003
1083,-23911
1084,21725
1085,-981596
1086,-26456
1087,-23781
1088,23849
1089,-973320
1090,-36143
1091,21665
1092,-981976
1093,-25394
1094,-23691
1095,22387
1096,-982016
1097,-26857
1098,-23490
1099,22096
1100,-982106
1101,-24372
1102,21064
1103,-982207
1104,-25493
1105,-23861
1106,22176
1107,-981866
1108,-26315
1109,21575
1110,-981936
1111,-18811
1112,-31045
1113,22937
1114,-981986
1115,-26395
1116,-22608
1117,20493
