timestamp	generation	population_size	avg_fitness	generation_best	current_best
1740009137.1405778	406	300	4151135.4279450346	4112291.0781494426	4112291.0781494426
1740009140.129048	407	300	4154523.8198878136	4106014.7661687643	4106014.7661687643
1740009143.1037433	408	300	4163586.597969973	4106014.7661687643	4106014.7661687643
1740009145.509396	409	300	4148509.8470450146	4100500.3058524937	4100500.3058524937
1740009148.016623	410	300	4149827.279650524	4102266.9582695216	4100500.3058524937
1740009150.4393866	411	300	4126022.1607476887	4094706.880417288	4094706.880417288
1740009152.8836768	412	300	4150031.0026125726	4094414.4471417046	4094414.4471417046
1740009155.3060722	413	300	4121459.9382624445	4092002.6481480147	4092002.6481480147
1740009157.736666	414	300	4116544.492808625	4087300.88536521	4087300.88536521
1740009160.177219	415	300	4117187.1604906153	4086429.5787100564	4086429.5787100564
1740009162.6055033	416	300	4144194.1192190535	4081590.649485555	4081590.649485555
1740009165.0190158	417	300	4130242.974574724	4077096.2953537283	4077096.2953537283
1740009167.473607	418	300	4119608.6105083115	4073072.147269276	4073072.147269276
1740009169.9605825	419	300	4115601.071443119	4067503.592681576	4067503.592681576
1740009172.4042249	420	300	4119872.27920525	4061858.575362879	4061858.575362879
1740009174.8879962	421	300	4106443.099244922	4066575.195245743	4061858.575362879
1740009177.351996	422	300	4122721.3958087494	4056402.29216637	4056402.29216637
1740009179.8403623	423	300	4120219.705480175	4058351.272842834	4056402.29216637
1740009182.2936625	424	300	4119389.200781745	4054248.9368845727	4054248.9368845727
1740009184.8087192	425	300	4099575.393423504	4047789.925142027	4047789.925142027
1740009187.305486	426	300	4092524.6758594285	4048702.1526247086	4047789.925142027
1740009189.7154906	427	300	4110861.7832483123	4043055.73018281	4043055.73018281
1740009192.0831313	428	300	4084382.6177712735	4030045.7961224383	4030045.7961224383
1740009194.4012437	429	300	4115189.8922754806	4030045.7961224383	4030045.7961224383
1740009196.6739361	430	300	4087604.7364853	4029335.7589564645	4029335.7589564645
1740009199.0717046	431	300	4083757.383792707	4011264.9432029515	4011264.9432029515
1740009201.4814053	432	300	4088568.7373417625	4026475.4425306353	4011264.9432029515
1740009203.9031289	433	300	4083666.2005347516	4021116.3169073905	4011264.9432029515
1740009206.3378499	434	300	4064188.970864609	4018220.9501981987	4011264.9432029515
1740009208.7410576	435	300	4070799.078813067	4006483.590715107	4006483.590715107
1740009211.0389862	436	300	4065885.856993896	4000311.36003732	4000311.36003732
1740009213.3542933	437	300	4073341.1609690697	4006205.6555200797	4000311.36003732
1740009215.6930473	438	300	4070723.7192147016	3990701.4025645046	3990701.4025645046
1740009218.0822182	439	300	4062140.3005539887	4001194.2152934563	3990701.4025645046
1740009220.5118082	440	300	4056404.2780103153	3994682.413945351	3990701.4025645046
1740009222.989571	441	300	4046817.233322121	3987671.1098686573	3987671.1098686573
1740009225.4525084	442	300	4039889.627794973	3989404.501436181	3987671.1098686573
1740009227.913094	443	300	4031509.1004600613	3982199.5171418986	3982199.5171418986
1740009230.3457856	444	300	4045199.180818131	3982797.7316135457	3982199.5171418986
1740009232.7240984	445	300	4023023.075240424	3982254.058719354	3982199.5171418986
1740009235.0782511	446	300	4006887.006148263	3972266.514257174	3972266.514257174
1740009237.3796418	447	300	4038931.4881111756	3981221.2725194227	3972266.514257174
1740009239.7592885	448	300	4016376.0515496503	3980059.116122631	3972266.514257174
1740009242.168939	449	300	4018994.676500964	3977326.3142501544	3972266.514257174
1740009244.536989	450	300	4022005.1923759477	3974517.18288051	3972266.514257174
1740009246.9522567	451	300	4014505.3636510586	3965950.0052311714	3965950.0052311714
1740009249.30999	452	300	4026173.0426104125	3966659.523325255	3965950.0052311714
1740009251.6949775	453	300	4032159.959307095	3964003.272128283	3964003.272128283
1740009254.060447	454	300	4005616.278665908	3964003.272128283	3964003.272128283
1740009256.4590611	455	300	4013910.305914049	3961210.6880351515	3961210.6880351515
1740009258.858623	456	300	4003805.98241128	3960361.0813919064	3960361.0813919064
1740009261.2862878	457	300	4004895.025892748	3957568.6573014637	3957568.6573014637
1740009263.6527483	458	300	3992352.0632996177	3957568.6573014637	3957568.6573014637
1740009265.9666593	459	300	3995057.4874579525	3956202.8630124596	3956202.8630124596
1740009268.3105836	460	300	4005846.4317610376	3954283.0503779803	3954283.0503779803
1740009270.6759462	461	300	4015393.111786008	3951075.9728163974	3951075.9728163974
1740009273.013031	462	300	4001303.1761660846	3949275.2253552885	3949275.2253552885
1740009275.430455	463	300	3988402.8210668922	3948635.086995509	3948635.086995509
1740009277.8042734	464	300	3973742.4144791914	3944482.9621638632	3944482.9621638632
1740009280.1697404	465	300	3983353.79766444	3942238.4343653447	3942238.4343653447
